24.2	0.300479
24.4	0.300864
24.6	0.301001
24.8	0.300893
25	0.300543
25.2	0.299957
25.4	0.299139
25.6	0.298092
25.8	0.296821
26	0.29533
26.2	0.293624
26.4	0.291708
26.6	0.289586
26.8	0.287262
27	0.284743
27.2	0.282031
27.4	0.279132
27.6	0.276051
27.8	0.272793
28	0.269363
28.2	0.265764
28.4	0.262004
28.6	0.258085
28.8	0.254013
29	0.249794
29.2	0.245432
29.4	0.240931
29.6	0.236298
29.8	0.231536
30	0.226651
30.2	0.221647
30.4	0.21653
30.6	0.211304
30.8	0.205974
31	0.200545
31.2	0.195021
31.4	0.189408
31.6	0.18371
31.8	0.177931
32	0.172077
32.2	0.166152
32.4	0.16016
32.6	0.154107
32.8	0.147995
33	0.141831
33.2	0.135617
33.4	0.12936
33.6	0.123062
33.8	0.116728
34	0.110362
34.2	0.103968
34.4	0.0975509
34.6	0.0911139
34.8	0.0846612
35	0.0781966
35.2	0.0717239
35.4	0.065247
35.6	0.0587695
35.8	0.052295
36	0.0458271
36.2	0.0393694
36.4	0.0329252
36.6	0.026498
36.8	0.0200911
37	0.0137078
37.2	0.00735112
37.4	0.00102434
37.6	-0.00526953
37.8	-0.0115275
38	-0.0177466
38.2	-0.023924
38.4	-0.030057
38.6	-0.0361427
38.8	-0.0421786
39	-0.0481619
39.2	-0.0540903
39.4	-0.0599612
39.6	-0.0657723
39.8	-0.0715211
40	-0.0772055
40.2	-0.0828233
40.4	-0.0883723
40.6	-0.0938504
40.8	-0.0992557
41	-0.104586
41.2	-0.10984
41.4	-0.115015
41.6	-0.120111
41.8	-0.125124
42	-0.130054
42.2	-0.134898
42.4	-0.139656
42.6	-0.144327
42.8	-0.148907
43	-0.153398
43.2	-0.157796
43.4	-0.162101
43.6	-0.166312
43.8	-0.170428
44	-0.174447
44.2	-0.178369
44.4	-0.182193
44.6	-0.185918
44.8	-0.189543
45	-0.193067
45.2	-0.196491
45.4	-0.199812
45.6	-0.203031
45.8	-0.206147
46	-0.20916
46.2	-0.212069
46.4	-0.214874
46.6	-0.217574
46.8	-0.22017
47	-0.22266
47.2	-0.225046
47.4	-0.227326
47.6	-0.229501
47.8	-0.23157
48	-0.233534
48.2	-0.235393
48.4	-0.237146
48.6	-0.238795
48.8	-0.240338
49	-0.241777
49.2	-0.243111
49.4	-0.244341
49.6	-0.245468
49.8	-0.246491
50	-0.247411
50.2	-0.248228
50.4	-0.248944
50.6	-0.249558
50.8	-0.25007
51	-0.250483
51.2	-0.250795
51.4	-0.251009
51.6	-0.251124
51.8	-0.251141
52	-0.251062
52.2	-0.250886
52.4	-0.250614
52.6	-0.250248
52.8	-0.249789
53	-0.249236
53.2	-0.248591
53.4	-0.247856
53.6	-0.24703
53.8	-0.246115
54	-0.245112
54.2	-0.244022
54.4	-0.242846
54.6	-0.241585
54.8	-0.24024
55	-0.238812
55.2	-0.237302
55.4	-0.235712
55.6	-0.234042
55.8	-0.232295
56	-0.23047
56.2	-0.228569
56.4	-0.226593
56.6	-0.224544
56.8	-0.222423
57	-0.220231
57.2	-0.217969
57.4	-0.215639
57.6	-0.213241
57.8	-0.210778
58	-0.20825
58.2	-0.205659
58.4	-0.203006
58.6	-0.200293
58.8	-0.19752
59	-0.194689
59.2	-0.191802
59.4	-0.18886
59.6	-0.185864
59.8	-0.182815
60	-0.179715
60.2	-0.176565
60.4	-0.173368
60.6	-0.170123
60.8	-0.166832
61	-0.163497
61.2	-0.16012
61.4	-0.156701
61.6	-0.153241
61.8	-0.149743
62	-0.146208
62.2	-0.142637
62.4	-0.139031
62.6	-0.135392
62.8	-0.131722
63	-0.12802
63.2	-0.12429
63.4	-0.120532
63.6	-0.116748
63.8	-0.112938
64	-0.109105
64.2	-0.10525
64.4	-0.101374
64.6	-0.0974775
64.8	-0.0935632
65	-0.0896319
65.2	-0.0856849
65.4	-0.0817235
65.6	-0.077749
65.8	-0.0737628
66	-0.069766
66.2	-0.0657601
66.4	-0.0617461
66.6	-0.0577255
66.8	-0.0536993
67	-0.049669
67.2	-0.0456357
67.4	-0.0416006
67.6	-0.0375649
67.8	-0.0335299
68	-0.0294966
68.2	-0.0254664
68.4	-0.0214403
68.6	-0.0174196
68.8	-0.0134053
69	-0.00939856
69.2	-0.00540055
69.4	-0.00141235
69.6	0.00256495
69.8	0.00653026
70	0.0104825
70.2	0.0144207
70.4	0.0183437
70.6	0.0222505
70.8	0.0261401
71	0.0300115
71.2	0.0338637
71.4	0.0376958
71.6	0.0415067
71.8	0.0452955
72	0.0490613
72.2	0.0528032
72.4	0.0565203
72.6	0.0602116
72.8	0.0638763
73	0.0675135
73.2	0.0711225
73.4	0.0747022
73.6	0.078252
73.8	0.081771
74	0.0852585
74.2	0.0887136
74.4	0.0921356
74.6	0.0955237
74.8	0.0988773
75	0.102196
75.2	0.105478
75.4	0.108724
75.6	0.111932
75.8	0.115102
76	0.118234
76.2	0.121326
76.4	0.124379
76.6	0.127391
76.8	0.130362
77	0.133291
77.2	0.136179
77.4	0.139023
77.6	0.141825
77.8	0.144582
78	0.147296
78.2	0.149965
78.4	0.152588
78.6	0.155166
78.8	0.157699
79	0.160184
79.2	0.162623
79.4	0.165015
79.6	0.167359
79.8	0.169656
80	0.171904
80.2	0.174103
80.4	0.176254
80.6	0.178355
80.8	0.180407
81	0.18241
81.2	0.184362
81.4	0.186264
81.6	0.188116
81.8	0.189917
82	0.191667
82.2	0.193366
82.4	0.195014
82.6	0.196611
82.8	0.198156
83	0.19965
83.2	0.201091
83.4	0.202481
83.6	0.20382
83.8	0.205106
84	0.20634
84.2	0.207521
84.4	0.208651
84.6	0.209729
84.8	0.210754
85	0.211728
85.2	0.212649
85.4	0.213518
85.6	0.214334
85.8	0.215099
86	0.215812
86.2	0.216473
86.4	0.217082
86.6	0.217639
86.8	0.218145
87	0.218599
87.2	0.219002
87.4	0.219354
87.6	0.219654
87.8	0.219904
88	0.220103
88.2	0.220251
88.4	0.220349
88.6	0.220396
88.8	0.220394
89	0.220342
89.2	0.220241
89.4	0.22009
89.6	0.21989
89.8	0.219641
90	0.219344
90.2	0.218999
90.4	0.218606
90.6	0.218165
90.8	0.217677
91	0.217142
91.2	0.21656
91.4	0.215932
91.6	0.215258
91.8	0.214538
92	0.213773
92.2	0.212963
92.4	0.212108
92.6	0.21121
92.8	0.210267
93	0.209281
93.2	0.208252
93.4	0.20718
93.6	0.206066
93.8	0.20491
94	0.203713
94.2	0.202475
94.4	0.201196
94.6	0.199877
94.8	0.198519
95	0.197122
95.2	0.195685
95.4	0.194211
95.6	0.192699
95.8	0.191149
96	0.189562
96.2	0.18794
96.4	0.186281
96.6	0.184587
96.8	0.182858
97	0.181095
97.2	0.179298
97.4	0.177467
97.6	0.175604
97.8	0.173708
98	0.17178
98.2	0.169821
98.4	0.167832
98.6	0.165812
98.8	0.163762
99	0.161684
99.2	0.159576
99.4	0.157441
99.6	0.155278
99.8	0.153088
100	0.150871
100.2	0.148629
100.4	0.146361
100.6	0.144068
100.8	0.141751
101	0.139411
101.2	0.137047
101.4	0.134661
101.6	0.132252
101.8	0.129822
102	0.127372
102.2	0.124901
102.4	0.12241
102.6	0.1199
102.8	0.117371
103	0.114824
103.2	0.11226
103.4	0.109679
103.6	0.107081
103.8	0.104467
104	0.101839
104.2	0.0991951
104.4	0.0965375
104.6	0.0938663
104.8	0.0911821
105	0.0884855
105.2	0.085777
105.4	0.0830572
105.6	0.0803266
105.8	0.0775858
106	0.0748354
106.2	0.0720759
106.4	0.0693079
106.6	0.0665318
106.8	0.0637484
107	0.060958
107.2	0.0581614
107.4	0.0553589
107.6	0.0525513
107.8	0.0497389
108	0.0469224
108.2	0.0441022
108.4	0.041279
108.6	0.0384532
108.8	0.0356254
109	0.0327961
109.2	0.0299659
109.4	0.0271352
109.6	0.0243046
109.8	0.0214746
110	0.0186457
110.2	0.0158184
110.4	0.0129933
110.6	0.0101708
110.8	0.00735148
111	0.00453578
111.2	0.00172422
111.4	-0.00108271
111.6	-0.00388453
111.8	-0.00668073
112	-0.00947085
112.2	-0.0122544
112.4	-0.0150309
112.6	-0.0177999
112.8	-0.0205609
113	-0.0233135
113.2	-0.0260572
113.4	-0.0287915
113.6	-0.0315161
113.8	-0.0342303
114	-0.0369339
114.2	-0.0396263
114.4	-0.0423072
114.6	-0.0449761
114.8	-0.0476325
115	-0.0502761
115.2	-0.0529064
115.4	-0.0555231
115.6	-0.0581256
115.8	-0.0607137
116	-0.0632869
116.2	-0.0658448
116.4	-0.068387
116.6	-0.0709132
116.8	-0.0734229
117	-0.0759158
117.2	-0.0783915
117.4	-0.0808497
117.6	-0.08329
117.8	-0.0857119
118	-0.0881153
118.2	-0.0904997
118.4	-0.0928648
118.6	-0.0952103
118.8	-0.0975357
119	-0.0998409
119.2	-0.102125
119.4	-0.104389
119.6	-0.106631
119.8	-0.108852
120	-0.111051
120.2	-0.113228
120.4	-0.115382
120.6	-0.117514
120.8	-0.119622
121	-0.121708
121.2	-0.123769
121.4	-0.125807
121.6	-0.127821
121.8	-0.129811
122	-0.131776
122.2	-0.133716
122.4	-0.135631
122.6	-0.13752
122.8	-0.139384
123	-0.141223
123.2	-0.143035
123.4	-0.144822
123.6	-0.146581
123.8	-0.148315
124	-0.150021
124.2	-0.151701
124.4	-0.153353
124.6	-0.154978
124.8	-0.156576
125	-0.158145
125.2	-0.159687
125.4	-0.161201
125.6	-0.162687
125.8	-0.164144
126	-0.165573
126.2	-0.166974
126.4	-0.168345
126.6	-0.169688
126.8	-0.171002
127	-0.172287
127.2	-0.173542
127.4	-0.174768
127.6	-0.175965
127.8	-0.177132
128	-0.17827
128.2	-0.179377
128.4	-0.180455
128.6	-0.181504
128.8	-0.182522
129	-0.18351
129.2	-0.184468
129.4	-0.185396
129.6	-0.186294
129.8	-0.187162
130	-0.187999
130.2	-0.188806
130.4	-0.189583
130.6	-0.190329
130.8	-0.191045
131	-0.191731
131.2	-0.192386
131.4	-0.193011
131.6	-0.193605
131.8	-0.194169
132	-0.194702
132.2	-0.195206
132.4	-0.195678
132.6	-0.19612
132.8	-0.196532
133	-0.196914
133.2	-0.197265
133.4	-0.197586
133.6	-0.197877
133.8	-0.198137
134	-0.198368
134.2	-0.198568
134.4	-0.198738
134.6	-0.198879
134.8	-0.198989
135	-0.19907
135.2	-0.199121
135.4	-0.199142
135.6	-0.199133
135.8	-0.199096
136	-0.199028
136.2	-0.198932
136.4	-0.198806
136.6	-0.198651
136.8	-0.198467
137	-0.198254
137.2	-0.198013
137.4	-0.197743
137.6	-0.197444
137.8	-0.197117
138	-0.196761
138.2	-0.196378
138.4	-0.195966
138.6	-0.195527
138.8	-0.195059
139	-0.194564
139.2	-0.194042
139.4	-0.193493
139.6	-0.192916
139.8	-0.192312
140	-0.191682
140.2	-0.191025
140.4	-0.190341
140.6	-0.189631
140.8	-0.188895
141	-0.188134
141.2	-0.187346
141.4	-0.186533
141.6	-0.185694
141.8	-0.18483
142	-0.183941
142.2	-0.183027
142.4	-0.182089
142.6	-0.181126
142.8	-0.180139
143	-0.179128
143.2	-0.178093
143.4	-0.177035
143.6	-0.175953
143.8	-0.174848
144	-0.17372
144.2	-0.17257
144.4	-0.171397
144.6	-0.170201
144.8	-0.168984
145	-0.167745
145.2	-0.166484
145.4	-0.165201
145.6	-0.163898
145.8	-0.162574
146	-0.161229
146.2	-0.159863
146.4	-0.158478
146.6	-0.157073
146.8	-0.155647
147	-0.154203
147.2	-0.152739
147.4	-0.151257
147.6	-0.149755
147.8	-0.148236
148	-0.146698
148.2	-0.145142
148.4	-0.143568
148.6	-0.141977
148.8	-0.140369
149	-0.138745
149.2	-0.137103
149.4	-0.135445
149.6	-0.133771
149.8	-0.132082
