0	0
0.01	-0.000761628
0.02	-0.0010134
0.03	-0.00116135
0.04	-0.00126329
0.05	-0.00133844
0.06	-0.00139552
0.07	-0.00143915
0.08	-0.0014721
0.09	-0.00149628
0.1	-0.00151284
0.11	-0.00152267
0.12	-0.00152655
0.13	-0.00152495
0.14	-0.00151826
0.15	-0.0015069
0.16	-0.00149116
0.17	-0.00147131
0.18	-0.00144761
0.19	-0.00142029
0.2	-0.00138953
0.21	-0.00135553
0.22	-0.00131857
0.23	-0.00127876
0.24	-0.00123627
0.25	-0.00119132
0.26	-0.00114408
0.27	-0.0010947
0.28	-0.00104351
0.29	-0.000990518
0.3	-0.000935938
0.31	-0.000879969
0.32	-0.000822772
0.33	-0.000764571
0.34	-0.000705486
0.35	-0.000645803
0.36	-0.000585525
0.37	-0.000524845
0.38	-0.000464126
0.39	-0.000403411
0.4	-0.000342725
0.41	-0.000282495
0.42	-0.00022263
0.43	-0.000163537
0.44	-0.000105237
0.45	-4.77642e-005
0.46	8.5013e-006
0.47	6.3646e-005
0.48	0.000117318
0.49	0.000169598
0.5	0.000220157
0.51	0.000268976
0.52	0.00031604
0.53	0.000361052
0.54	0.000404117
0.55	0.000444931
0.56	0.000483512
0.57	0.000519863
0.58	0.000553784
0.59	0.000585296
0.6	0.000614239
0.61	0.000640705
0.62	0.000664528
0.63	0.000685764
0.64	0.000704338
0.65	0.000720241
0.66	0.000733517
0.67	0.000744062
0.68	0.000751969
0.69	0.000757232
0.7	0.000759834
0.71	0.000759849
0.72	0.00075731
0.73	0.000752232
0.74	0.000744649
0.75	0.00073471
0.76	0.000722402
0.77	0.000707842
0.78	0.00069105
0.79	0.00067205
0.8	0.000651104
0.81	0.000628237
0.82	0.000603525
0.83	0.000577054
0.84	0.00054881
0.85	0.000519202
0.86	0.000488137
0.87	0.000455815
0.88	0.000422299
0.89	0.000387572
0.9	0.000352066
0.91	0.000315771
0.92	0.000278773
0.93	0.000241235
0.94	0.000203111
0.95	0.000164858
0.96	0.000126429
0.97	8.79674e-005
0.98	4.94218e-005
0.99	1.12522e-005
1	-2.65833e-005
